Hour,Month,Year,El_price_DAM_RON,El_price_DAM_EUR,Quantity,Data,ROBOR 3M,Gas_quantity_DAM,Gas_price_DAM_RON,Gas_price_DAM_EUR,Oil_price,Inflation_RO,Inflation_EU
2,1,2019,294.14,61.27916667,2821,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
3,1,2019,259.78,54.12083333,2718,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
4,1,2019,244.08,50.85,2561.5,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
5,1,2019,244.35,50.90625,2569.7,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
6,1,2019,290.01,60.41875,2896.1,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
7,1,2019,334.55,69.69791667,3207.5,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
8,1,2019,364.45,75.92708333,3644.3,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
9,1,2019,397.18,82.74583333,3904.9,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
10,1,2019,380.66,79.30416667,3866.8,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
11,1,2019,363.6,75.75,3739.4,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
12,1,2019,349.35,72.78125,3730,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
13,1,2019,339,70.625,3597.3,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
14,1,2019,335.64,69.925,3470.6,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
15,1,2019,346.09,72.10208333,3372.3,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
16,1,2019,374.6,78.04166667,3519.7,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
17,1,2019,600,125,3826.4,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
18,1,2019,601.53,125.31875,3647.5,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
19,1,2019,600,125,3737.8,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
20,1,2019,600,125,3761.6,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
21,1,2019,555,115.625,3504.4,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
22,1,2019,391.16,81.49166667,3227.4,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
23,1,2019,400,83.33333333,3100.5,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
24,1,2019,336.4,70.08333333,2878.3,1/11/2019,2.88,376800,0.119579,0.024912292,59.24,4.19,1.4
1,1,2019,341.23,71.08958333,2649.4,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
2,1,2019,317.67,66.18125,2692.2,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
3,1,2019,286.17,59.61875,2759.9,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
4,1,2019,270.22,56.29583333,2741.2,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
5,1,2019,252.61,52.62708333,2654.5,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
6,1,2019,250.75,52.23958333,2564.3,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
7,1,2019,229,47.70833333,2780.4,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
8,1,2019,317.34,66.1125,2941.3,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
9,1,2019,364.76,75.99166667,3036.2,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
10,1,2019,360.99,75.20625,3134.7,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
11,1,2019,348.2,72.54166667,3098.3,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
12,1,2019,339.09,70.64375,3098.6,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
13,1,2019,321.56,66.99166667,3003.3,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
14,1,2019,294.74,61.40416667,2965.1,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
15,1,2019,289.43,60.29791667,2893.7,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
16,1,2019,308.87,64.34791667,2989.5,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
17,1,2019,349,72.70833333,3359.4,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
18,1,2019,385.8,80.375,3530.7,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
19,1,2019,393.45,81.96875,3398.4,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
20,1,2019,390.01,81.25208333,3344.1,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
21,1,2019,364.78,75.99583333,3137.3,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
22,1,2019,349,72.70833333,2733.5,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
23,1,2019,339,70.625,2655.2,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
24,1,2019,327.46,68.22083333,2643.8,1/12/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
1,1,2019,327.58,68.24583333,2551.9,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
2,1,2019,257.43,53.63125,2398.9,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
3,1,2019,228.89,47.68541667,2374.3,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
4,1,2019,214.33,44.65208333,2397.8,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
5,1,2019,210.07,43.76458333,2429.7,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
6,1,2019,199.5,41.5625,2549.6,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
7,1,2019,229.4,47.79166667,2580.2,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
8,1,2019,214.41,44.66875,2788.8,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
9,1,2019,280.79,58.49791667,2920.2,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
10,1,2019,339,70.625,2873.8,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
11,1,2019,349,72.70833333,2859.8,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
12,1,2019,365.19,76.08125,2867.8,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
13,1,2019,329,68.54166667,2702.1,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
14,1,2019,260.96,54.36666667,2648.5,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
15,1,2019,243.69,50.76875,2676.9,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
16,1,2019,313.83,65.38125,2820.2,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
17,1,2019,411.71,85.77291667,3321,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
18,1,2019,589.55,122.8229167,3475.8,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
19,1,2019,472.73,98.48541667,3465.1,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
20,1,2019,435.35,90.69791667,3307.6,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
21,1,2019,365.21,76.08541667,3105.6,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
22,1,2019,349,72.70833333,2876.1,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
23,1,2019,289.07,60.22291667,2693.1,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
24,1,2019,199.5,41.5625,2572.3,1/13/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
1,1,2019,214.44,44.675,2395.7,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
2,1,2019,187.29,39.01875,2246.5,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
3,1,2019,128.49,26.76875,2414.4,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
4,1,2019,121.63,25.33958333,2511.7,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
5,1,2019,141,29.375,2520,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
6,1,2019,250.48,52.18333333,3050.9,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
7,1,2019,491.44,102.3833333,3255.5,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
8,1,2019,500,104.1666667,3760,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
9,1,2019,500,104.1666667,3848.4,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
10,1,2019,600,125,3877.7,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
11,1,2019,547.7,114.1041667,3805.3,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
12,1,2019,537.98,112.0791667,3743.5,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
13,1,2019,537.98,112.0791667,3782.8,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
14,1,2019,452.98,94.37083333,3780.8,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
15,1,2019,443.22,92.3375,3673.4,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
16,1,2019,466.61,97.21041667,3702.4,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
17,1,2019,553,115.2083333,4076.6,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
18,1,2019,537.94,112.0708333,4194.6,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
19,1,2019,478.15,99.61458333,4194.8,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
20,1,2019,449.64,93.675,4002.2,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
21,1,2019,500,104.1666667,3673.2,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
22,1,2019,377.39,78.62291667,3229.7,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
23,1,2019,397.45,82.80208333,3349.9,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
24,1,2019,339,70.625,3020.8,1/14/2019,2.92,376800,0.119579,0.024912292,58.8,4.19,1.4
1,1,2019,305,63.54166667,2746.8,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
2,1,2019,276.57,57.61875,2668.9,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
3,1,2019,256.51,53.43958333,2645.1,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
4,1,2019,225.5,46.97916667,2629.7,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
5,1,2019,238.62,49.7125,2599.8,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
6,1,2019,318.03,66.25625,3083.8,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
7,1,2019,339,70.625,3503.8,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
8,1,2019,561.07,116.8895833,3793.3,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
9,1,2019,561.06,116.8875,3919.8,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
10,1,2019,600,125,3821,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
11,1,2019,578.51,120.5229167,3796.9,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
12,1,2019,538.26,112.1375,3748.2,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
13,1,2019,560.92,116.8583333,3704.4,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
14,1,2019,500,104.1666667,3637,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
15,1,2019,538.2,112.125,3587.6,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
16,1,2019,584.83,121.8395833,3650.3,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
17,1,2019,600,125,3673.5,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
18,1,2019,611.28,127.35,3916.3,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
19,1,2019,596,124.1666667,4051.7,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
20,1,2019,538.08,112.1,3886.8,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
21,1,2019,507.38,105.7041667,3544.7,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
22,1,2019,437.82,91.2125,3243.7,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
23,1,2019,380.01,79.16875,3075,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
24,1,2019,309,64.375,2910.1,1/15/2019,2.89,376800,0.119579,0.024912292,58.65,4.19,1.4
1,1,2019,321.92,67.06666667,2487.9,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
2,1,2019,285.64,59.50833333,2492.8,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
3,1,2019,218.47,45.51458333,2463.9,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
4,1,2019,177.73,37.02708333,2493.7,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
5,1,2019,215.39,44.87291667,2584.6,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
6,1,2019,271.95,56.65625,2963.9,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
7,1,2019,353.12,73.56666667,3385.2,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
8,1,2019,418.06,87.09583333,3805.1,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
9,1,2019,450.2,93.79166667,3940.9,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
10,1,2019,472.38,98.4125,3900.4,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
11,1,2019,420.56,87.61666667,3829.4,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
12,1,2019,397.66,82.84583333,3763.8,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
13,1,2019,397.36,82.78333333,3737.1,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
14,1,2019,390.01,81.25208333,3634,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
15,1,2019,378.91,78.93958333,3555.7,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
16,1,2019,420.48,87.6,3582.7,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
17,1,2019,592.12,123.3583333,3747.9,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
18,1,2019,630.97,131.4520833,3712.8,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
19,1,2019,622.22,129.6291667,3651,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
20,1,2019,600,125,3519.8,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
21,1,2019,600,125,3331.7,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
22,1,2019,538.87,112.2645833,3227.6,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
23,1,2019,471.83,98.29791667,2859,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
24,1,2019,355.83,74.13125,2843,1/16/2019,2.87,376800,0.119579,0.024912292,59.81,4.19,1.4
1,1,2019,330,68.75,2813.9,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
2,1,2019,295.63,61.58958333,2800.8,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
3,1,2019,276.3,57.5625,2766.7,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
4,1,2019,271.62,56.5875,2801.1,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
5,1,2019,289.8,60.375,2934,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
6,1,2019,349,72.70833333,3139.3,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
7,1,2019,610,127.0833333,3594,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
8,1,2019,650,135.4166667,3449.5,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
9,1,2019,650,135.4166667,3573.2,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
10,1,2019,645.64,134.5083333,3610.2,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
11,1,2019,610,127.0833333,3717.9,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
12,1,2019,600.9,125.1875,3710.6,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
13,1,2019,600.9,125.1875,3635.7,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
14,1,2019,600,125,3572.2,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
15,1,2019,600,125,3531.8,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
16,1,2019,610,127.0833333,3420,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
17,1,2019,650,135.4166667,3500.2,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
18,1,2019,650,135.4166667,3513,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
19,1,2019,650,135.4166667,3629.3,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
20,1,2019,650,135.4166667,3614.9,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
21,1,2019,596,124.1666667,3497.4,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
22,1,2019,349,72.70833333,3293,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
23,1,2019,324.85,67.67708333,2913.8,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
24,1,2019,310.01,64.58541667,2561.6,1/17/2019,2.9,376800,0.119579,0.024912292,59.85,4.19,1.4
1,1,2019,271.81,56.62708333,2427.4,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
2,1,2019,226.18,47.12083333,2460,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
3,1,2019,222.73,46.40208333,2438.1,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
4,1,2019,222.79,46.41458333,2412.8,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
5,1,2019,244.7,50.97916667,2612.4,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
6,1,2019,317.6,66.16666667,3067.9,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
7,1,2019,376.1,78.35416667,3510.1,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
8,1,2019,505.7,105.3541667,3915,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
9,1,2019,491.41,102.3770833,4071.6,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
10,1,2019,464.41,96.75208333,4005.5,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
11,1,2019,421.23,87.75625,3909.2,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
12,1,2019,426.49,88.85208333,3797.8,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
13,1,2019,426.4,88.83333333,3771.3,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
14,1,2019,411.8,85.79166667,3679.6,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
15,1,2019,398.14,82.94583333,3583.8,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
16,1,2019,410.96,85.61666667,3642.2,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
17,1,2019,491.79,102.45625,4021.4,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
18,1,2019,505.82,105.3791667,4081.8,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
19,1,2019,467.52,97.4,4009,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
20,1,2019,395.37,82.36875,3785.6,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
21,1,2019,365.65,76.17708333,3489.9,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
22,1,2019,336.73,70.15208333,3011.4,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
23,1,2019,323.46,67.3875,2629.7,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
24,1,2019,288.69,60.14375,2391.9,1/18/2019,2.93,376800,0.119579,0.024912292,62.04,4.19,1.4
1,1,2019,300,62.5,2356.3,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
2,1,2019,249.4,51.95833333,2304.7,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
3,1,2019,243.83,50.79791667,2232.6,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
4,1,2019,241.48,50.30833333,2278.9,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
5,1,2019,242.31,50.48125,2320.8,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
6,1,2019,248.99,51.87291667,2445.3,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
7,1,2019,310.88,64.76666667,2605.8,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
8,1,2019,348.32,72.56666667,3019,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
9,1,2019,375.12,78.15,3277.3,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
10,1,2019,407.05,84.80208333,3368.4,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
11,1,2019,431.65,89.92708333,3397.4,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
12,1,2019,427.19,88.99791667,3381.7,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
13,1,2019,439.14,91.4875,3333.9,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
14,1,2019,393.6,82,3252,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
15,1,2019,403,83.95833333,3227.8,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
16,1,2019,420.3,87.5625,3382.5,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
17,1,2019,600,125,3665.1,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
18,1,2019,650,135.4166667,3609.6,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
19,1,2019,650,135.4166667,3643.4,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
20,1,2019,550.97,114.7854167,3565.5,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
21,1,2019,403.71,84.10625,3384.6,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
22,1,2019,373.57,77.82708333,2964.5,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
23,1,2019,349,72.70833333,2644.6,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
24,1,2019,310.11,64.60625,2398,1/19/2019,2.97,284400,0.118086,0.02460125,62.18,4.19,1.4
1,1,2019,258.14,53.77916667,2279.3,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
2,1,2019,239.29,49.85208333,2279.8,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
3,1,2019,240.35,50.07291667,2312.5,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
4,1,2019,231.92,48.31666667,2313.4,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
5,1,2019,233.23,48.58958333,2241.2,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
6,1,2019,234.88,48.93333333,2243.7,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
7,1,2019,233.44,48.63333333,2332.4,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
8,1,2019,243.87,50.80625,2457.3,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
9,1,2019,254.13,52.94375,2627.6,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
10,1,2019,277.04,57.71666667,2645.6,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
11,1,2019,293.89,61.22708333,2531.6,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
12,1,2019,297,61.875,2496.9,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
13,1,2019,292.97,61.03541667,2455.7,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
14,1,2019,272.91,56.85625,2399.6,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
15,1,2019,269.95,56.23958333,2457.7,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
16,1,2019,287,59.79166667,2640.3,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
17,1,2019,329,68.54166667,3131.3,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
18,1,2019,415.86,86.6375,3385.5,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
19,1,2019,423.1,88.14583333,3387.7,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
20,1,2019,376,78.33333333,3301.5,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
21,1,2019,376.13,78.36041667,3109,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
22,1,2019,339,70.625,2756.5,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
23,1,2019,309.67,64.51458333,2426.8,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
24,1,2019,269,56.04166667,2236.7,1/20/2019,2.97,108000,0.117,0.024375,62.18,4.19,1.4
1,1,2019,276.49,57.60208333,2400.1,1/21/2019,2.97,540000,0.127166,0.026492917,62.18,4.19,1.4
2,1,2019,248.52,51.775,2236.6,1/21/2019,2.97,540000,0.127166,0.026492917,62.18,4.19,1.4
